FREQ;UNIT;INDIC_PS;GEO\TIME_PERIOD,2012 ,2013 ,2014 ,2015 ,2016 ,2017
A;THS;USO701_01;CH,: ,: ,: ,: ,: ,2667352.0
A;THS;USO701_01;CY,: ,: ,: ,: ,79800.0 ,77867.0
A;THS;USO701_01;CZ,: ,: ,: ,: ,337047.0 ,297509.5
A;THS;USO701_01;DE,: ,: ,: ,: ,: ,13443000.0
A;THS;USO701_01;DK,: ,: ,: ,: ,: c,: c
A;THS;USO701_01;EE,: ,: ,: ,: ,3109.0 ,3173.7
A;THS;USO701_01;EL,: ,: ,: ,: ,235604.4 ,219876.6
A;THS;USO701_01;ES,: ,: ,: ,: ,3685426.4 ,3508363.4
A;THS;USO701_01;FI,: ,: ,: ,: ,: ,64068.0
A;THS;USO701_01;FR,: ,: ,: ,: ,8535298.0 ,7899373.0
A;THS;USO701_01;HR,: ,: ,: ,: ,170592.9 ,165095.6
A;THS;USO701_01;HU,: ,: ,: ,: ,630073.0 ,591742.0
A;THS;USO701_01;IE,: ,: ,: ,: ,239308.0 ,206463.0
A;THS;USO701_01;IS,: ,: ,: ,: ,26788.0 ,24659.0
A;THS;USO701_01;IT,: ,: ,: ,: ,970054.0 ,756440.0
A;THS;USO701_01;LT,: ,: ,: ,: ,10277.9 ,9311.6
A;THS;USO701_01;LU,: ,: ,: ,: ,120783.0 ,118917.0
A;THS;USO701_01;LV,: ,: ,: ,: ,25201.7 ,24896.1
A;THS;USO701_01;MK,: ,: ,: ,: ,: ,36822.8
A;THS;USO701_01;MT,: ,: ,: ,: ,28790.9 ,28769.7
A;THS;USO701_01;NL,: ,: ,: ,: ,: c,: c
A;THS;USO701_01;NO,: ,: ,: ,: ,: ,:
A;THS;USO701_01;PL,: ,: ,: ,: ,1185363.7 ,1219551.8
A;THS;USO701_01;PT,: ,: ,: ,: ,648293.0 ,608792.0
A;THS;USO701_01;RO,: ,: ,: ,: ,: c,: c
A;THS;USO701_01;RS,: ,: ,: ,: ,269369.0 ,275012.0
A;THS;USO701_01;SE,: ,: ,: ,: ,: ,1741239.4
A;THS;USO701_01;SI,: ,: ,: ,: ,: c,: c
A;THS;USO701_01;SK,: ,: ,: ,: ,185456.0 ,142151.0
A;THS;USO701_01;UK,: ,: ,: ,: ,: ,:
A;THS;USO701_03;AT,: ,: ,: ,: ,: c,: c
A;THS;USO701_03;BE,: ,: ,: ,: ,: c,: c
A;THS;USO701_03;BG,: ,: ,: ,: ,307.4 ,273.9
A;THS;USO701_03;CH,: ,: ,: ,: ,: ,118840.0
A;THS;USO701_03;CY,: ,: ,: ,: ,1.0 ,1.0
A;THS;USO701_03;CZ,: ,: ,: ,: ,361.0 ,345.0
A;THS;USO701_03;DE,: ,: ,: ,: ,: ,:
A;THS;USO701_03;DK,: ,: ,: ,: ,: bc,: c
A;THS;USO701_03;EE,: ,: ,: ,: ,145.0 ,141.0
A;THS;USO701_03;EL,: ,: ,: ,: ,1556.5 ,1562.4
A;THS;USO701_03;ES,: ,: ,: ,: ,908.3 ,400.4
A;THS;USO701_03;FI,: ,: ,: ,: ,: z,:
A;THS;USO701_03;FR,: ,: ,: ,: ,: c,: c
A;THS;USO701_03;HR,: ,: ,: ,: ,878.9 ,906.0
A;THS;USO701_03;HU,: ,: ,: ,: ,544.0 ,870.0
A;THS;USO701_03;IE,: ,: ,: ,: ,: c,: c
A;THS;USO701_03;IS,: ,: ,: ,: ,728.0 ,810.0
A;THS;USO701_03;IT,: ,: ,: ,: ,1430.0 ,1471.0
A;THS;USO701_03;LT,: ,: ,: ,: ,85.3 ,103.8
A;THS;USO701_03;LU,: ,: ,: ,: ,2255.0 ,2611.0
A;THS;USO701_03;LV,: ,: ,: ,: ,66.1 ,62.8
A;THS;USO701_03;MK,: ,: ,: ,: ,: ,79.4
A;THS;USO701_03;MT,: ,: ,: ,: ,: ,:
A;THS;USO701_03;NL,: ,: ,: ,: ,: c,14400.0
A;THS;USO701_03;NO,: ,: ,: ,: ,: ,:
A;THS;USO701_03;PL,: ,: ,: ,: ,20084.5 ,18506.0
A;THS;USO701_03;PT,: ,: ,: ,: ,160.0 ,155.0
A;THS;USO701_03;RO,: ,: ,: ,: ,: c,: c
A;THS;USO701_03;RS,: ,: ,: ,: ,225.0 ,390.0
A;THS;USO701_03;SE,: ,: ,: ,: ,: c,: c
A;THS;USO701_03;SI,: ,: ,: ,: ,: c,: c
A;THS;USO701_03;SK,: ,: ,: ,: ,1322.0 ,1359.0
A;THS;USO701_03;UK,: ,: ,: ,: ,: ,:
A;THS;USO701_04;AT,: ,: ,: ,: ,: c,: c
A;THS;USO701_04;BE,: ,: ,: ,: ,: c,: c
A;THS;USO701_04;BG,: ,: ,: ,: ,6848.6 ,7784.5
A;THS;USO701_04;CH,: ,: ,: ,: ,: ,145000.0
A;THS;USO701_04;CY,: ,: ,: ,: ,5375.0 ,6150.0
A;THS;USO701_04;CZ,: ,: ,: ,: ,40532.0 ,49573.0
A;THS;USO701_04;DE,: ,: ,: ,: ,: ,573000.0
A;THS;USO701_04;DK,: ,: ,: ,: ,: c,: c
A;THS;USO701_04;EE,: ,: ,: ,: ,7104.0 ,7971.0
A;THS;USO701_04;EL,: ,: ,: ,: ,20645.9 ,15648.9
A;THS;USO701_04;ES,: ,: ,: ,: ,: c,: c
A;THS;USO701_04;FI,: ,: ,: ,: ,: ,37325.0
A;THS;USO701_04;FR,: ,: ,: ,: ,: ,:
A;THS;USO701_04;HR,: ,: ,: ,: ,13839.0 ,14588.3
A;THS;USO701_04;HU,: ,: ,: ,: ,36826.0 ,36804.0
A;THS;USO701_04;IE,: ,: ,: ,: ,: c,: c
A;THS;USO701_04;IS,: ,: ,: ,: ,4476.0 ,5520.0
A;THS;USO701_04;IT,: ,: ,: ,: ,118936.0 ,117669.0
A;THS;USO701_04;LT,: ,: ,: ,: ,9915.3 ,12034.4
A;THS;USO701_04;LU,: ,: ,: ,: ,16350.0 ,15819.0
A;THS;USO701_04;LV,: ,: ,: ,: ,10018.0 ,10733.5
A;THS;USO701_04;MK,: ,: ,: ,: ,: ,968.9
A;THS;USO701_04;MT,: ,: ,: ,: ,5167.5 ,5154.8
A;THS;USO701_04;NL,: ,: ,: ,: ,: c,: c
A;THS;USO701_04;NO,: ,: ,: ,: ,: ,:
A;THS;USO701_04;PL,: ,: ,: ,: ,50544.5 ,66766.4
A;THS;USO701_04;PT,: ,: ,: ,: ,29729.0 ,32357.0
A;THS;USO701_04;RO,: ,: ,: ,: ,: c,: c
A;THS;USO701_04;RS,: ,: ,: ,: ,6811.0 ,7516.0
A;THS;USO701_04;SE,: ,: ,: ,: ,: c,: c
A;THS;USO701_04;SI,: ,: ,: ,: ,: c,: c
A;THS;USO701_04;SK,: ,: ,: ,: ,11525.0 ,5238.0
A;THS;USO701_04;UK,: ,: ,: ,: ,: ,:
A;THS;USO701_05;AT,: ,: ,: ,: ,: c,: c
A;THS;USO701_05;BE,: ,: ,: ,: ,: c,: c
A;THS;USO701_05;BG,: ,: ,: ,: ,143.1 ,152.4
A;THS;USO701_05;CH,: ,: ,: ,: ,: ,5741.0
A;THS;USO701_05;CY,: ,: ,: ,: ,136.0 e,163.0 e
A;THS;USO701_05;CZ,: ,: ,: ,: ,106.0 ,124.5
A;THS;USO701_05;DE,: ,: ,: ,: ,: ,:
A;THS;USO701_05;DK,: ,: ,: ,: ,: bc,: c
A;THS;USO701_05;EE,: ,: ,: ,: ,169.0 ,71.0
A;THS;USO701_05;EL,: ,: ,: ,: ,412.8 ,455.9
A;THS;USO701_05;ES,: ,: ,: ,: ,: c,167.8 b
A;THS;USO701_05;FI,: ,: ,: ,: ,: z,:
A;THS;USO701_05;FR,: ,: ,: ,: ,: ,:
A;THS;USO701_05;HR,: ,: ,: ,: ,350.4 ,461.9
A;THS;USO701_05;HU,: ,: ,: ,: ,49.0 ,54.0
A;THS;USO701_05;IE,: ,: ,: ,: ,: c,: c
A;THS;USO701_05;IS,: ,: ,: ,: ,105.0 ,158.0
A;THS;USO701_05;IT,: ,: ,: ,: ,247.0 ,316.0
A;THS;USO701_05;LT,: ,: ,: ,: ,38.3 ,21.7
A;THS;USO701_05;LU,: ,: ,: ,: ,548.0 ,575.0
A;THS;USO701_05;LV,: ,: ,: ,: ,30.4 ,29.0
A;THS;USO701_05;MK,: ,: ,: ,: ,: ,10.4
A;THS;USO701_05;MT,: ,: ,: ,: ,256.5 ,283.0
A;THS;USO701_05;NL,: ,: ,: ,: ,: ,:
A;THS;USO701_05;NO,: ,: ,: ,: ,: ,:
A;THS;USO701_05;PL,: ,: ,: ,: ,214.9 ,226.6
A;THS;USO701_05;PT,: ,: ,: ,: ,14.0 ,18.0
A;THS;USO701_05;RO,: ,: ,: ,: ,203.0 ,: c
A;THS;USO701_05;RS,: ,: ,: ,: ,49.0 ,53.0
A;THS;USO701_05;SE,: ,: ,: ,: ,: ,:
A;THS;USO701_05;SI,: ,: ,: ,: ,: c,: c
A;THS;USO701_05;SK,: ,: ,: ,: ,138.0 ,146.0
A;THS;USO701_05;UK,: ,: ,: ,: ,: ,:
A;THS;USO701_06;AT,: ,: ,: ,: ,: c,: c
A;THS;USO701_06;BE,: ,: ,: ,: ,: c,: c
A;THS;USO701_06;BG,: ,: ,: ,: ,4773.0 ,4648.7
A;THS;USO701_06;CH,: ,: ,: ,: ,: ,73194924.0
A;THS;USO701_06;CY,: ,: ,: ,: ,2035.0 ,2186.0
A;THS;USO701_06;CZ,: ,: ,: ,: ,27624.0 ,24188.2
A;THS;USO701_06;DE,: ,: ,: ,: ,: ,595000.0
A;THS;USO701_06;DK,: ,: ,: ,: ,: c,: c
A;THS;USO701_06;EE,: ,: ,: ,: ,910.0 ,717.0
A;THS;USO701_06;EL,: ,: ,: ,: ,12767.5 ,10677.7
A;THS;USO701_06;ES,: ,: ,: ,: ,: c,: c
A;THS;USO701_06;FI,: ,: ,: ,: ,: ,: c
A;THS;USO701_06;FR,: ,: ,: ,: ,: ,:
A;THS;USO701_06;HR,: ,: ,: ,: ,6575.8 ,6281.9
A;THS;USO701_06;HU,: ,: ,: ,: ,20396.0 ,20743.0
A;THS;USO701_06;IE,: ,: ,: ,: ,: c,: c
A;THS;USO701_06;IS,: ,: ,: ,: ,1900.0 ,1627.0
A;THS;USO701_06;IT,: ,: ,: ,: ,28618.0 ,28028.0
A;THS;USO701_06;LT,: ,: ,: ,: ,2251.8 ,2202.6
A;THS;USO701_06;LU,: ,: ,: ,: ,22772.0 ,23399.0
A;THS;USO701_06;LV,: ,: ,: ,: ,3554.5 ,3558.1
A;THS;USO701_06;MK,: ,: ,: ,: ,: ,:
A;THS;USO701_06;MT,: ,: ,: ,: ,2091.3 ,2028.0
A;THS;USO701_06;NL,: ,: ,: ,: ,: c,: c
A;THS;USO701_06;NO,: ,: ,: ,: ,: ,:
A;THS;USO701_06;PL,: ,: ,: ,: ,33311.6 ,36381.9
A;THS;USO701_06;PT,: ,: ,: ,: ,23673.0 ,23878.0
A;THS;USO701_06;RO,: ,: ,: ,: ,: c,: c
A;THS;USO701_06;RS,: ,: ,: ,: ,1745.0 ,1775.0
A;THS;USO701_06;SE,: ,: ,: ,: ,: c,: c
A;THS;USO701_06;SI,: ,: ,: ,: ,: c,: c
A;THS;USO701_06;SK,: ,: ,: ,: ,35123.0 ,23504.0 b
A;THS;USO701_06;UK,: ,: ,: ,: ,: ,:
A;THS;USO701_07;AT,: ,: ,: ,: ,: c,: c
A;THS;USO701_07;BE,: ,: ,: ,: ,: c,: c
A;THS;USO701_07;BG,: ,: ,: ,: ,56.4 ,61.7
A;THS;USO701_07;CH,: ,: ,: ,: ,: ,73195.0
A;THS;USO701_07;CY,: ,: ,: ,: ,41.0 ,55.0
A;THS;USO701_07;CZ,: ,: ,: ,: ,195.0 ,172.2
A;THS;USO701_07;DE,: ,: ,: ,: ,: ,:
A;THS;USO701_07;DK,: ,: ,: ,: ,: bc,: c
A;THS;USO701_07;EE,: ,: ,: ,: ,81.0 ,84.0
A;THS;USO701_07;EL,: ,: ,: ,: ,156.3 ,156.4
A;THS;USO701_07;ES,: ,: ,: ,: ,: c,: c
A;THS;USO701_07;FI,: ,: ,: ,: ,: ,: c
A;THS;USO701_07;FR,: ,: ,: ,: ,: ,:
A;THS;USO701_07;HR,: ,: ,: ,: ,80.6 ,96.0
A;THS;USO701_07;HU,: ,: ,: ,: ,14.0 ,15.0
A;THS;USO701_07;IE,: ,: ,: ,: ,: c,: c
A;THS;USO701_07;IS,: ,: ,: ,: ,49.0 ,50.0
A;THS;USO701_07;IT,: ,: ,: ,: ,413.0 ,380.0
A;THS;USO701_07;LT,: ,: ,: ,: ,55.8 ,77.7
A;THS;USO701_07;LU,: ,: ,: ,: ,40.0 ,50.0
A;THS;USO701_07;LV,: ,: ,: ,: ,53.0 ,59.9
A;THS;USO701_07;MK,: ,: ,: ,: ,: ,20.6
A;THS;USO701_07;MT,: ,: ,: ,: ,38.0 ,39.9
A;THS;USO701_07;NL,: ,: ,: ,: ,: ,:
A;THS;USO701_07;NO,: ,: ,: ,: ,: ,:
A;THS;USO701_07;PL,: ,: ,: ,: ,969.1 ,982.7
A;THS;USO701_07;PT,: ,: ,: ,: ,67.0 ,80.0
A;THS;USO701_07;RO,: ,: ,: ,: ,: c,: c
A;THS;USO701_07;RS,: ,: ,: ,: ,33.0 ,28.0
A;THS;USO701_07;SE,: ,: ,: ,: ,: ,:
A;THS;USO701_07;SI,: ,: ,: ,: ,: c,: c
A;THS;USO701_07;SK,: ,: ,: ,: ,161.0 ,158.0
A;THS;USO701_07;UK,: ,: ,: ,: ,: ,:
A;THS;USO701;AT,: ,: ,: ,: ,: c,: c
A;THS;USO701;BE,: ,: ,: ,: ,: c,: c
A;THS;USO701;BG,: ,: ,: ,: ,32421.7 ,36082.2
A;THS;USO701;CH,: ,: ,: ,: ,: ,76205052.0
A;THS;USO701;CY,: ,: ,: ,: ,87388.0 ,86422.0
A;THS;USO701;CZ,: ,: ,: ,: ,405865.0 ,371912.5
A;THS;USO701;DE,: ,: ,: ,: ,: ,14611000.0
A;THS;USO701;DK,: ,: ,: ,: ,: c,: c
A;THS;USO701;EE,: ,: ,: ,: ,11518.0 ,12157.7
A;THS;USO701;EL,: ,: ,: ,: ,271143.4 ,248377.7
A;THS;USO701;ES,: ,: ,: ,: ,3854966.9 ,3674239.3
A;THS;USO701;FI,: ,: ,: ,: ,: ,105377.0
A;THS;USO701;FR,: ,: ,: ,: ,8578017.0 ,7941455.0
A;THS;USO701;HR,: ,: ,: ,: ,192317.6 ,187429.7
A;THS;USO701;HU,: ,: ,: ,: ,687902.0 ,650228.0
A;THS;USO701;IE,: ,: ,: ,: ,331759.0 ,291792.0
A;THS;USO701;IS,: ,: ,: ,: ,34046.0 ,32824.0
A;THS;USO701;IT,: ,: ,: ,: ,1119698.0 ,904304.0
A;THS;USO701;LT,: ,: ,: ,: ,22624.4 ,23751.8
A;THS;USO701;LU,: ,: ,: ,: ,162748.0 ,161371.0
A;THS;USO701;LV,: ,: ,: ,: ,38923.7 ,39339.4
A;THS;USO701;MK,: ,: ,: ,: ,: ,39712.0
A;THS;USO701;MT,: ,: ,: ,: ,36344.3 ,36275.3
A;THS;USO701;NL,: ,: ,: ,: ,: c,: c
A;THS;USO701;NO,: ,: ,: ,: ,: ,:
A;THS;USO701;PL,: ,: ,: ,: ,1290488.3 ,1342415.4
A;THS;USO701;PT,: ,: ,: ,: ,701936.0 ,665280.0
A;THS;USO701;RO,: ,: ,: ,: ,: c,: c
A;THS;USO701;RS,: ,: ,: ,: ,278232.0 ,284774.0
A;THS;USO701;SE,: ,: ,: ,: ,232652.0 ,2019800.4
A;THS;USO701;SI,: ,: ,: ,: ,: c,: c
A;THS;USO701;SK,: ,: ,: ,: ,233725.0 ,172556.0
A;THS;USO701;UK,: ,: ,: ,: ,2976000.0 ,2726000.0
